drive_id,sol_start,sol_end,n_segments,n_intermediate,path_m,straight_m,seg_straight_sum_m,excess_m,detour_ratio,wander_ratio,tilt_mean,tilt_max,n_i_rows,n_m_rows,frac_i,flag_zero_distance,flag_short_drive,flag_single_segment,flag_dist_anomaly,flag_impossible
463,1606,1606,2,1,23.279,22.149643721754526,22.419350945347674,1.1293562782454742,1.0509875595487013,1.0121765942143914,14.040528720000001,14.85906853,0,1,0.0,False,False,False,False,False
464,1608,1608,1,0,6.624,3.5511184152253135,3.551118415225313,3.072881584774686,1.8653278278752403,0.9999999999999999,12.28300845,12.28300845,0,0,0.0,False,True,True,False,False
465,1615,1615,1,0,4.261,3.8531545519996877,3.853154551999688,0.4078454480003124,1.1058471552324967,1.0000000000000002,13.68168664,13.68168664,0,0,0.0,False,True,True,False,False
466,1622,1622,1,0,9.191,8.242916110474686,8.242916110474686,0.9480838895253143,1.1150180199359954,1.0,13.86356577,13.86356577,0,0,0.0,False,False,True,False,False
467,1627,1627,2,1,23.392,20.609627386141568,22.331907391930045,2.7823726138584313,1.1350035379935772,1.0835667706902155,14.091104835,14.76101386,0,1,0.0,False,False,False,False,False
468,1629,1629,1,0,7.216,6.331144762226638,6.3311447622266375,0.8848552377733618,1.1397622817049853,0.9999999999999999,15.34195601,15.34195601,0,0,0.0,False,False,True,False,False
469,1635,1635,1,0,22.356,21.47984599559484,21.47984599559484,0.8761540044051621,1.0407895850177347,1.0,13.84086069,13.84086069,0,0,0.0,False,False,True,False,False
470,1642,1642,1,0,32.861,24.79294839281241,24.792948392812413,8.068051607187588,1.3254171903784768,1.0000000000000002,14.20922343,14.20922343,0,0,0.0,False,False,True,False,False
471,1646,1646,2,1,52.8,43.91732018225037,44.34479037628486,8.882679817749626,1.2022591492579198,1.0097335218146406,14.481750835,15.22651772,0,1,0.0,False,False,False,False,False
472,1647,1647,2,1,17.102,11.067547696241085,11.114180917040004,6.034452303758915,1.5452384276426854,1.0042135098107376,15.0710593,15.51740758,0,1,0.0,False,False,False,False,False
473,1661,1661,2,1,43.891,41.033496024669084,41.46848626334119,2.857503975330914,1.0696383260547189,1.0106008573681022,18.0173845,18.70401902,0,1,0.0,False,False,False,False,False
474,1662,1662,1,0,5.491,3.7087605746030534,3.708760574603053,1.7822394253969462,1.4805485254565667,0.9999999999999999,17.01730524,17.01730524,0,0,0.0,False,True,True,False,False
475,1668,1668,2,1,41.893,40.16891407543298,40.19979685841801,1.7240859245670208,1.0429208995127268,1.000768822949185,15.711294765000002,15.98522645,0,1,0.0,False,False,False,False,False
476,1669,1669,1,0,6.089,4.784937198952469,4.784937198952469,1.3040628010475315,1.2725349877806171,1.0,14.88885514,14.88885514,0,0,0.0,False,True,True,False,False
477,1674,1674,1,0,252.254,245.9397582436692,245.9397582436692,6.3142417563308015,1.0256739365827743,1.0,9.574048325,9.574048325,0,0,0.0,False,False,True,False,False
478,1675,1675,2,1,222.255,210.9184216231604,211.23456335598053,11.336578376839583,1.0537486403017666,1.0014988815599282,5.9438425945,10.34843167,1,0,0.5,False,False,False,False,False
479,1676,1676,1,0,24.853,23.640075402364356,23.640075402364356,1.212924597635645,1.0513079834556844,1.0,12.55242853,12.55242853,0,0,0.0,False,False,True,False,False
480,1686,1686,1,0,285.344,276.99515239036236,276.9951523903624,8.34884760963763,1.0301407715535462,1.0000000000000002,4.903029225,4.903029225,0,0,0.0,False,False,True,False,False
481,1687,1687,1,0,254.759,235.57530308605575,235.57530308605575,19.18369691394423,1.0814333958723017,1.0,11.99277867,11.99277867,0,0,0.0,False,False,True,False,False
482,1688,1688,1,0,304.203,283.511332755594,283.511332755594,20.69166724440595,1.0729835631023736,1.0,14.41775622,14.41775622,0,0,0.0,False,False,True,False,False
483,1690,1690,1,0,60.726,50.842661024480016,50.842661024480016,9.883338975519983,1.1943906706763696,1.0,12.15088019,12.15088019,0,0,0.0,False,False,True,False,False
484,1698,1698,1,0,155.113,154.12014373203615,154.12014373203615,0.9928562679638446,1.0064420927980062,1.0,12.22248211,12.22248211,0,0,0.0,False,False,True,False,False
485,1699,1699,1,0,0.007,0.007071067818450922,0.0070710678184509,-7.10678184509218e-05,0.989949492739204,0.9999999999999969,12.18054604,12.18054604,0,0,0.0,False,True,True,False,False
486,1700,1700,1,0,0.0,0.0,0.0,0.0,,,12.18054604,12.18054604,0,0,0.0,True,True,True,False,False
487,1701,1701,1,0,259.592,258.8606439300474,258.86064393004733,0.7313560699525965,1.0028252887686946,0.9999999999999998,10.51621836,10.51621836,0,0,0.0,False,False,True,False,False
488,1703,1703,1,0,216.552,209.0115853820594,209.0115853820594,7.540414617940598,1.0360765390308735,1.0,4.420491649,4.420491649,0,0,0.0,False,False,True,False,False
489,1704,1704,3,2,30.28,29.7209665556736,29.834980639522175,0.5590334443264027,1.0188093965005887,1.0038361499325739,4.465100977333333,5.016319446,0,2,0.0,False,False,False,False,False
490,1707,1707,1,0,205.125,163.37866725221915,163.37866725221917,41.746332747780855,1.2555188718936856,1.0000000000000002,2.440922362,2.440922362,0,0,0.0,False,False,True,False,False
491,1709,1709,1,0,238.815,186.1122012039022,186.11220120390223,52.702798796097795,1.2831775587800247,1.0000000000000002,7.582487423,7.582487423,0,0,0.0,False,False,True,False,False
492,1710,1710,1,0,85.885,81.08514779543371,81.0851477954337,4.799852204566292,1.0591952081862839,0.9999999999999998,0.918643177,0.918643177,0,0,0.0,False,False,True,False,False
493,1756,1756,1,0,200.238,196.94627679919233,196.9462767991923,3.2917232008076667,1.0167138127935464,0.9999999999999999,5.116762185,5.116762185,0,0,0.0,False,False,True,False,False
494,1758,1758,1,0,2.714,2.4035692211526216,2.4035692211526216,0.31043077884737835,1.1291540830675608,1.0,3.867114797,3.867114797,0,0,0.0,False,True,True,False,False
495,1760,1760,1,0,1.117,1.0243402750844255,1.0243402750844257,0.0926597249155745,1.0904579534451455,1.0000000000000002,4.970334265,4.970334265,0,0,0.0,False,True,True,False,False
496,1761,1761,1,0,0.046,0.045221676711003016,0.045221676711003,0.0007783232889969835,1.0172112877187414,0.9999999999999997,3.026459901,3.026459901,0,0,0.0,False,True,True,False,False
497,1762,1762,1,0,155.579,153.1585427260245,153.1585427260245,2.420457273975501,1.0158036060600635,1.0,8.025613866,8.025613866,0,0,0.0,False,False,True,False,False
498,1765,1765,1,0,206.054,203.98953123149312,203.9895312314931,2.0644687685068845,1.010120464300514,0.9999999999999999,3.358294815,3.358294815,0,0,0.0,False,False,True,False,False
499,1767,1767,1,0,13.701,4.979856724351619,4.979856724351619,8.72114327564838,2.7512839742962445,1.0,3.946976687,3.946976687,0,0,0.0,False,True,True,False,False
500,1775,1775,2,1,34.735,31.167075512905885,32.506111141066604,3.567924487094114,1.1144773588274808,1.0429631464012799,9.379845762,10.11850955,0,1,0.0,False,False,False,False,False
501,1779,1779,2,1,18.812,11.756640038616908,16.546593600542636,7.055359961383093,1.6001170349869034,1.407425382268422,10.2760654965,11.43846268,0,1,0.0,False,False,False,False,False
502,1781,1781,1,0,17.722,14.513897649983488,14.513897649983488,3.208102350016514,1.2210365835134689,1.0,9.675158791,9.675158791,0,0,0.0,False,False,True,False,False
503,1783,1783,1,0,11.38,2.701740180029933,2.701740180029933,8.678259819970068,4.212100069472231,1.0,11.01561817,11.01561817,0,0,0.0,False,True,True,False,False
504,1790,1790,3,2,26.153,13.393512608664512,16.218294571735907,12.759487391335487,1.95266176724104,1.2109067311620696,10.846541443333335,11.68683043,0,2,0.0,False,False,False,False,False
505,1792,1792,1,0,3.322,3.0821972684501895,3.082197268450189,0.23980273154981058,1.0778025254919488,0.9999999999999999,11.19329922,11.19329922,0,0,0.0,False,True,True,False,False
506,1805,1805,2,1,10.451,6.8939112987329745,8.383152946713977,3.557088701267026,1.5159754088975268,1.21602274578942,11.591125705,12.81462324,0,1,0.0,False,False,False,False,False
507,1812,1812,1,0,11.578,5.760121960375956,5.760121960375956,5.817878039624043,2.010026884785668,1.0,9.191331154,9.191331154,0,0,0.0,False,False,True,False,False
508,1814,1814,1,0,225.339,207.38981140107458,207.38981140107455,17.949188598925417,1.0865480733005402,0.9999999999999999,6.19426397,6.19426397,0,0,0.0,False,False,True,False,False
509,1815,1815,1,0,268.01,263.482657721219,263.482657721219,4.527342278780964,1.0171826955061731,1.0,7.130385923,7.130385923,0,0,0.0,False,False,True,False,False
510,1817,1817,1,0,105.418,105.04123752625975,105.04123752625976,0.37676247374025706,1.0035868053596195,1.0000000000000002,6.542683064,6.542683064,0,0,0.0,False,False,True,False,False
511,1819,1819,2,1,20.429,9.252870095167053,16.277318426918097,11.176129904832946,2.2078554859070643,1.7591642657363196,10.1817538525,11.04636432,0,1,0.0,False,False,False,False,False
512,1825,1825,1,0,3.256,3.2037454642721968,3.2037454642721968,0.05225453572780303,1.0163104517230035,1.0,8.208377871,8.208377871,0,0,0.0,False,True,True,False,False
513,1829,1829,1,0,0.021,0.020248457026142894,0.0202484570261428,0.0007515429738571069,1.0371160613812098,0.9999999999999953,8.25261836,8.25261836,0,0,0.0,False,True,True,False,False
514,1830,1830,1,0,0.006,0.0064031241234015,0.0064031241234015,-0.00040312412340149945,0.9370425880191512,1.0,8.296860939,8.296860939,0,0,0.0,False,True,True,False,False
515,1833,1833,1,0,1.403,1.4030484667181922,1.4030484667181922,-4.8466718192141656e-05,0.999965456134024,1.0,7.912615941,7.912615941,0,0,0.0,False,True,True,False,False
516,1835,1835,1,0,117.562,95.40514891774978,95.40514891774978,22.156851082250213,1.232239573373047,1.0,8.456430216,8.456430216,0,0,0.0,False,False,True,False,False
517,1840,1840,2,1,49.889,20.40552437385871,20.70823693383487,29.483475626141292,2.444877136502909,1.0148348336671005,7.399141212,7.558189488,0,1,0.0,False,False,False,False,False
518,1842,1842,2,1,17.834,7.7654892962019995,13.715904181230195,10.068510703798001,2.296571319559011,1.7662639993513953,8.6108922535,9.473995741,0,1,0.0,False,False,False,False,False
519,1849,1849,1,0,50.177,49.11608943128547,49.11608943128547,1.060910568714533,1.0216000618330734,1.0,5.219974231,5.219974231,0,0,0.0,False,False,True,False,False
520,1856,1856,1,0,78.036,70.93589517998258,70.93589517998258,7.100104820017421,1.1000918477451032,1.0,10.81287482,10.81287482,0,0,0.0,False,False,True,False,False
521,1859,1859,2,1,43.539,42.84842244497817,42.84991502555876,0.6905775550218323,1.0161167556613924,1.0000348339681002,10.59378965,10.82985014,0,1,0.0,False,False,False,False,False
522,1863,1863,2,1,57.561,29.591580593036564,45.375151908304844,27.969419406963436,1.9451816647315265,1.5333804750862967,8.627820254,9.852175048,0,1,0.0,False,False,False,False,False
523,1866,1866,1,0,3.375,2.2671285804800063,2.2671285804800063,1.1078714195199937,1.4886672194328874,1.0,14.98588869,14.98588869,0,0,0.0,False,True,True,False,False
524,1867,1867,1,0,3.763,0.8892446233969512,0.8892446233969512,2.873755376603049,4.231681475481048,1.0,11.33744862,11.33744862,0,0,0.0,False,True,True,False,False
525,1877,1877,2,1,17.621,14.609432056144993,15.3366086648634,3.011567943855006,1.2061386049971934,1.049774461178492,7.329804728,7.852701897,0,1,0.0,False,False,False,False,False
526,1880,1880,2,1,49.511,35.62097585658777,35.71198734859045,13.890024143412234,1.3899394614941016,1.0025549971558638,8.982669429,10.09614701,0,1,0.0,False,False,False,False,False
527,1883,1883,2,1,13.463,7.161021715439058,12.302687709816105,6.301978284560941,1.880038985355116,1.718007317767476,12.868156465,13.43054129,0,1,0.0,False,False,False,False,False
528,1890,1890,1,0,238.987,230.37362516774465,230.37362516774465,8.613374832255346,1.0373887194160512,1.0,9.743713656,9.743713656,0,0,0.0,False,False,True,False,False
529,1893,1893,1,0,198.15,124.71724593653457,124.71724593653455,73.43275406346544,1.5887939034576941,0.9999999999999999,13.44642758,13.44642758,0,0,0.0,False,False,True,False,False
530,1896,1897,2,1,443.422,287.7427041734627,287.79233364091135,155.67929582653733,1.5410364661502858,1.00017247863014,9.492233907,10.31500788,0,1,0.0,False,False,False,True,False
531,1900,1900,1,0,139.531,126.10647410037924,126.10647410037924,13.424525899620761,1.1064538993369604,1.0,4.139489122,4.139489122,0,0,0.0,False,False,True,False,False
532,1904,1904,1,0,83.196,70.69708832810136,70.69708832810136,12.49891167189864,1.1767952820615732,1.0,7.358116433,7.358116433,0,0,0.0,False,False,True,False,False
533,1906,1906,2,1,8.514,0.7808764302866735,6.907343139098522,7.733123569713326,10.903133543004186,8.845628925645398,6.186118487,7.155720516,0,1,0.0,False,True,False,False,False
534,1910,1910,1,0,178.027,168.12200074963948,168.12200074963948,9.904999250360504,1.0589155447008427,1.0,2.75136254,2.75136254,0,0,0.0,False,False,True,False,False
535,1913,1913,1,0,6.355,5.59910885823766,5.59910885823766,0.7558911417623406,1.1350020442360644,1.0,5.003967747,5.003967747,0,0,0.0,False,False,True,False,False
536,1917,1917,1,0,183.289,170.8974223238167,170.8974223238167,12.391577676183289,1.0725088623788819,1.0,10.71514267,10.71514267,0,0,0.0,False,False,True,False,False
537,1921,1921,1,0,59.433,56.86888578117859,56.86888578117859,2.564114218821409,1.0450881740269655,1.0,12.33580691,12.33580691,0,0,0.0,False,False,True,False,False
538,1922,1922,2,1,43.485,28.9840029154085,29.118955582197156,14.5009970845915,1.5003103652353853,1.0046561086535397,10.127237595499999,11.35864095,0,1,0.0,False,False,False,False,False
539,1927,1927,1,0,6.793,5.050385530282682,5.050385530282681,1.742614469717318,1.3450458305149984,0.9999999999999998,6.76503873,6.76503873,0,0,0.0,False,False,True,False,False
540,1935,1935,1,0,92.79,83.27457158731754,83.27457158731754,9.515428412682468,1.1142657143868349,1.0,11.72548347,11.72548347,0,0,0.0,False,False,True,False,False
